identifier,description,academicSubject,inLanguage,dateCreated,dateModified,author,provider,license,attributionStatement
ecbff836-0298-5c02-aa94-14ab0f5d651f,Add polynomials up to degree two,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ecfbb806-f578-5c33-86ba-99de9e1c5ed5,"Use subtraction within 100 to solve one-step word problems involving situations of adding to, taking from, putting together, taking apart, and comparing, with unknowns in all positions",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ed001415-3de2-5554-80f3-9ab31b11f352,Use the addition and subtraction formulas to determine exact trigonometric values,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ed179cd0-acca-5d9e-bf36-0b85a4a9f4d7,Use models to determine the formulas for the perimeter of a square,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ed1b7541-e41d-5d85-b3d4-6a0bcf3995c0,Identify obtuse triangles,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ed2a3c4e-113d-5b15-9ae1-6c3a354a4922,Compose functions,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ed44c755-4b22-55bc-9a3f-009ef0939f47,Create polynomial equations in two variables to represent relationships between quantities,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ed469f89-5c2e-54db-9bed-78db001defd5,"Fluently add and subtract with 1,000 to solve two-step subtraction problems",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ed4c155c-59bd-58b8-a442-0c13bf24656e,Represent the perfect squares through 15 by 15 with an area model,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ed4f6f87-3010-5e03-a659-a703f0fd25ce,Graph cubic functions,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ed5626b9-3172-58ef-99fd-3ae9ebb7704d,"Apply the Binomial Theorem for the expansion of (x+y)^n in powers of x and y for a positive integer n, where x and y are any numbers, with coefficients determined for example by Pascal's Triangle",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ed56ad51-365b-5897-a366-d43c05a89551,Fluently add within 5,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ed662f1f-210b-5895-8841-60c021a792c2,"Solve word problems involving subtraction of fractions referring to the same whole, including with different denominators",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ed92d2a4-92cb-5365-8471-7494e0390c77,"Represent real-world problems by writing equations in the form x + p = q for cases in which p, q, and x are all nonnegative rational numbers",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ed9c92c1-4b0a-57bf-bcf8-67f0a1ac610e,"Apply relationships in special right triangles, as well as the Pythagorean theorem, to solve mathematical problems",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ede10534-7166-5f54-a90a-aae0d43eb097,Solve mathematical problems involving finding the missing side length of a polygon when the perimeter is given,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ee3360f2-c08d-5933-96c1-8fd9692b63b7,Know from memory all products of two one-digit numbers,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ee3e1fbd-dcc7-5792-b51a-f27478b10559,Graph a system of linear equations to find its solution,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ee49316b-0837-505e-9701-f8b842dc8dd0,Understand p - q is equivalent to p + (-q),Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ee7501cd-3428-5e0b-944e-8ccaba003efd,"Describe the distribution of data using center, spread, and shape",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ee7659ef-352e-52d0-abf2-4642c614e914,Apply the triangle inequality theorem to solve real-world problems,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ee846e61-d7ce-552b-b277-2934c48eadf9,Recognize that comparisons of fractions are valid only when the two fractions refer to the same whole,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
eebea723-f58c-5910-9669-dfcb61d4270a,"Solve one-step problems using data that may include whole numbers, decimals, and fractions in a frequency table",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
eec92357-a807-5af2-9ece-89b1305e520a,Identify independent and dependent quantities from tables,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
eed1bb5e-2be6-53a7-9341-2412eb7d86e8,Use nets to find the surface area of three-dimensional figures,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
eefa37d0-e3d7-53cd-9e91-f877889b7db0,Design a simulation to generate frequencies for compound events,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ef1f09b2-f01e-5045-8446-28d6c9f74463,Use the signs of numbers in an ordered pair to identify the quadrant of the point,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ef463c26-ba1a-57b8-bda8-b97b517a16e9,"Using Cavalieri’s Principle, provide informal arguments to develop the formulas for the volume of spheres and other solid figures",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ef4dbab2-4db3-5955-8ae7-843fc7ee8479,Order three objects by length.,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ef539751-46dc-59a7-9451-fa3e1fe41ca0,Calculate the value of the secant of a given angle in radian measure using the unit circle in the coordinate plane,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ef66c64b-bb86-50a5-8201-616a083b649f,Write numbers from 0 to 20,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ef6abc7b-1496-59cd-afea-f34949b1e3b8,Analyze and evaluate strategies in real world contexts using probability concepts,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ef8f32d5-9a8f-590a-bf58-f22f5d617888,Identify significant figures in computed values based on the context and the given precision of the tools used to measure,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
ef95113c-01d9-5f74-847f-e6187aeaf3ca,Represent mathematical problems by graphing points in the first quadrant of the coordinate plane,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
efb98db3-4a8d-53aa-a306-54666ddf7da3,"When counting objects, pair each number name with one and only one object",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f0077d45-87f8-52f7-8417-9851f2dafb54,Identify the effect on the graph of a logarithmic function when replacing f(x) with f(x) + k,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f038f94a-6a31-50aa-9f79-89d6b2f4de81,Represent fourths on a number line,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f0467c66-037a-5a09-89b4-781a8f881272,"Graph the solutions to a linear inequality in two variables as a half-plane, excluding the boundary for non-inclusive inequalities",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f081e0ef-c775-53fc-a82a-53224b12f06f,Relate a subtraction strategy to a written method,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f0a0bc8e-e6f7-5254-a6e5-fc281bb2e4e7,Use multiplication to solve one-step word problems involving masses or volumes that are given in the same units,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f0af8f05-3a5f-5ea0-a04b-f29e2ae8e2a9,Sketch by hand a graph that exhibits particular qualitative features that are described verbally,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f0bb59c1-4b96-51c7-ae44-7fd1f7e784e8,Identify the effect on the graph of a quadratic function when replacing f(x) with f(x) + k,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f0cbeebe-a162-531a-a633-dc0bee3cd369,"Graph logarithmic functions, showing intercepts and end behavior",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f0f82964-123f-5298-83db-afe8b99620b7,Multiply matrices of appropriate dimensions,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f103db3c-43d1-5839-a76e-d0c41ae5a97f,Describe the relationship between two variables in a scatterplot,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f10e97bc-a271-5f0b-85f5-a267043949e1,Add rational numbers,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f14ddf6b-75f5-52d8-be88-8bf26119bafb,Generate a number pattern that follows a specified rule,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f14f91d0-9eb7-5391-841a-fe4cab2a0bed,Decompose two-dimensional shapes and identify the resulting parts,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f1a27da7-7faf-584a-af58-f16752145363,Distinguish comparisons of absolute value from statements about order,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f1f74202-77c6-5101-9dfa-fbedd982d46a,"Interpret sums of rational numbers (fractions, decimals, and integers) by describing them with real-world contexts",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f206886c-6628-5dbd-a241-acc362587b88,"Construct a linear function for a real-world context given an arithmetic sequence, a graph, a description of a relationship, or two input-output pairs (include reading these from a table)",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f22b9881-4f43-544c-be55-de8e3edc5f85,Solve addition word problems,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f22f61d3-079f-5b1a-9699-a222453ef6b0,Use exponent properties to generate equivalent algebraic expressions with integer exponents,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f25112a6-9606-5267-8aa5-08cc8949b6f5,"Express time shown, using a.m. and p.m. when appropriate, on a digital clock using an analog clock, and vice versa",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f26b664c-7aaf-5f47-bd64-6bd2d7574cca,Understand that random sampling tends to produce representative samples,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f280b2fd-b4a3-5424-9c38-ba36d47b09a7,"Write one-variable, one-step equations to represent constraints or conditions within problems",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f298b8b3-f332-5ac2-98c0-e1ef8eef580c,"Use addition and subtraction within 100 to solve two-step word problems involving situations of adding to, taking from, putting together, taking apart, and comparing, with unknowns in all positions",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f2c9aa2c-d7ac-51d6-a131-c2dafa37f627,"Add within 20, with automaticity, including using mental strategies",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f2e93d8d-93b5-59e4-ada7-aebbfc2282d3,Make predictions using experimental data for compound events,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f2f4bc7b-f00f-5a76-85a7-b57e4dd7909c,"Using a corresponding angle of similar right triangles, show that the relationships of the side ratios are the same, which leads to the definition of trigonometric ratios for acute angles",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f31e24b7-97a9-5bbf-bec8-02f7172dcabb,Use an exponential model to make decisions and draw conclusions in the context of a problem,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f33181b6-883b-58f2-83c0-fc7b2a185bd7,"Write the equation of a parabola using a combination of given attributes, including vertex, focus, directrix, axis of symmetry, and direction of opening",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f333277a-3fa1-5b04-b249-92c5bf27dc60,Interpret scatterplots and recognize patterns of association in the data,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f38825db-1963-5e02-85ea-b722bff5635a,Explain the meaning of 0 when using positive or negative numbers to represent quantities in real-world contexts,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f3883ee3-9dee-546d-ad49-e3c7e9fb821d,Solve problems related to perimeter,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f38d6562-76d3-5425-b36e-8697e0ea4fdc,"Describe and compare function transformations on a set of points as inputs to produce another set of points as outputs, to include translations and horizontal and vertical stretching.",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f399697f-cc05-5e91-a38a-903cadd7cdef,Generalize the properties of orientation and congruence of rotations of two-dimensional shapes on a coordinate plane,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f3bed57a-ac3f-5e4a-b50f-8395a58ba3b4,Determine that finding the volume of a right rectangular prism with fractional edge lengths by packing it with unit cubes yields the same volume as multiplying the edge lengths,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f3d3a94f-7279-5027-b5e2-55f5b5aae1d5,Factor a quadratic expression with real factors,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f407bb54-f091-54bb-8928-5c7af6f88ddf,Use the unit circle to explain the symmetry of trigonometric functions,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f44fbaad-f4a6-543f-b5d1-280862baa2c3,Compare two decimals to the hundredths place,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f4502f20-c3a8-536a-814c-4e5e1c4160d1,Graph the solution of a one-variable multi-step inequality on a number line,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f480b087-8be3-58dd-b764-706d8da84d52,Calculate marginal relative frequencies and interpret them in context,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f48daa20-1be6-5a79-a231-b55916b90a02,Interpret a multiplication expression as a comparison,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f49486f6-608f-5eb7-b0ba-11a3771b67fc,Use construction to verify the triangle inequality theorem,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f4c93509-ef68-5e1a-bbfe-d61e21483395,Create sequences of transformations that map a geometric figure onto itself and another geometric figure using coordinate notation,Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
f4ee9d15-40a2-56fc-8422-b04cd4b06443,"Express the area of each equal part of a shape as a unit fraction of the whole  (with denominators of 2, 3, 4, 6, and 8)",Mathematics,en-US,2025-04-01,2025-04-01,Achievement Network,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received learning components under CC BY-4.0 from Achievement Network.
